INFO 2025-02-03 12:32:12,580 basehttp 3012 17384 "GET /recipe_add/ HTTP/1.1" 200 4006
WARNING 2025-02-03 12:32:12,669 basehttp 3012 17384 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:32:12,670 basehttp 3012 10804 "GET /static/css/recipe_form.css HTTP/1.1" 200 1704
INFO 2025-02-03 12:32:12,724 basehttp 3012 10804 "GET /static/css/popup.css HTTP/1.1" 200 669
INFO 2025-02-03 12:32:12,725 basehttp 3012 16100 "GET /static/img/cooker_wellknown.png HTTP/1.1" 200 43406
INFO 2025-02-03 12:32:12,744 basehttp 3012 16100 "GET /static/js/popup.js HTTP/1.1" 200 252
INFO 2025-02-03 12:32:12,745 basehttp 3012 10804 "GET /static/js/textFieldCounter.js HTTP/1.1" 200 1499
INFO 2025-02-03 12:35:55,346 basehttp 3012 2148 "GET /cooker/ HTTP/1.1" 200 2643
WARNING 2025-02-03 12:35:55,410 basehttp 3012 2148 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:35:55,410 basehttp 3012 13708 "GET /static/css/recipe_box.css HTTP/1.1" 304 0
INFO 2025-02-03 12:35:57,045 basehttp 3012 16336 "GET /cooker/ HTTP/1.1" 200 2643
WARNING 2025-02-03 12:35:57,089 basehttp 3012 16336 "GET /static/css/style.css HTTP/1.1" 404 1853
INFO 2025-02-03 12:36:14,573 basehttp 3012 5436 "GET /index/ HTTP/1.1" 200 3217
INFO 2025-02-03 12:36:14,643 basehttp 3012 5436 "GET /static/css/styles.css HTTP/1.1" 200 1975
INFO 2025-02-03 12:38:28,240 basehttp 3012 16568 "GET /index/ HTTP/1.1" 200 3228
INFO 2025-02-03 12:38:28,297 basehttp 3012 13912 "GET /static/css/recipe_box.css HTTP/1.1" 304 0
INFO 2025-02-03 12:38:28,297 basehttp 3012 16568 "GET /static/css/styles.css HTTP/1.1" 304 0
INFO 2025-02-03 12:38:35,839 basehttp 3012 16568 "GET /recipe_add/ HTTP/1.1" 200 4321
